2018,4,1,6,51,38,c47c8d6391d2,21.3,1703,14,420
2018,4,1,7,1,37,c47c8d6391d2,21.6,1978,14,415
2018,4,1,7,11,38,c47c8d6391d2,21.8,2314,14,416
2018,4,1,7,21,38,c47c8d6391d2,22.1,2586,14,414
2018,4,1,7,31,38,c47c8d6391d2,22.5,3034,14,411
2018,4,1,7,41,38,c47c8d6391d2,22.9,3372,14,408
2018,4,1,7,51,42,c47c8d6391d2,23.1,3681,14,409
2018,4,1,8,1,38,c47c8d6391d2,23.1,3975,16,676
2018,4,1,8,11,39,c47c8d6391d2,23.1,4181,16,684
2018,4,1,8,21,38,c47c8d6391d2,23.5,4440,16,680
2018,4,1,8,31,37,c47c8d6391d2,24,4628,15,674
2018,4,1,8,41,37,c47c8d6391d2,24.3,4907,16,666
2018,4,1,8,51,37,c47c8d6391d2,24.9,5148,17,655
2018,4,1,9,1,37,c47c8d6391d2,25.3,5490,17,650
2018,4,1,9,11,40,c47c8d6391d2,25.5,6153,17,648
2018,4,1,9,21,36,c47c8d6391d2,25.9,8987,17,643
2018,4,1,9,31,38,c47c8d6391d2,26.5,7342,16,631
2018,4,1,9,41,37,c47c8d6391d2,26.6,9066,17,634
2018,4,1,9,51,37,c47c8d6391d2,26.7,6519,17,633
2018,4,1,10,1,37,c47c8d6391d2,27,9726,17,630
2018,4,1,10,11,38,c47c8d6391d2,27.9,10111,18,619
2018,4,1,10,21,38,c47c8d6391d2,29.1,19710,18,604
2018,4,1,10,31,40,c47c8d6391d2,30.3,35265,17,597
2018,4,1,10,41,37,c47c8d6391d2,30.3,33629,18,597
2018,4,1,10,51,38,c47c8d6391d2,31.7,35570,18,588
2018,4,1,11,1,42,c47c8d6391d2,32.6,35570,18,584
2018,4,1,11,11,42,c47c8d6391d2,33.3,48190,18,582
2018,4,1,11,21,38,c47c8d6391d2,33.6,48405,18,582
2018,4,1,11,31,38,c47c8d6391d2,33.7,43717,18,588
2018,4,1,11,41,38,c47c8d6391d2,32.8,20653,18,611
2018,4,1,11,51,39,c47c8d6391d2,33.5,37635,17,598
2018,4,1,12,1,38,c47c8d6391d2,34,31010,17,598
2018,4,1,12,11,38,c47c8d6391d2,34.3,36027,17,594
2018,4,1,12,21,38,c47c8d6391d2,34.5,36027,17,599
2018,4,1,12,31,37,c47c8d6391d2,34.7,36180,17,596
2018,4,1,12,41,38,c47c8d6391d2,34.6,36180,17,601
2018,4,1,12,51,38,c47c8d6391d2,34.9,36180,17,604
2018,4,1,13,1,38,c47c8d6391d2,34.9,31144,17,604
2018,4,1,13,11,38,c47c8d6391d2,34.7,22706,17,607
2018,4,1,13,21,37,c47c8d6391d2,34.9,15096,16,607
2018,4,1,13,31,37,c47c8d6391d2,34.4,11930,16,617
2018,4,1,13,41,37,c47c8d6391d2,34.4,11207,16,621
2018,4,1,13,51,36,c47c8d6391d2,34.4,10770,16,621
2018,4,1,14,1,37,c47c8d6391d2,34.2,8161,16,624
2018,4,1,14,11,36,c47c8d6391d2,34.5,10469,16,620
2018,4,1,14,21,37,c47c8d6391d2,32.5,5094,16,654
2018,4,1,14,31,37,c47c8d6391d2,30.2,4282,16,683
2018,4,1,14,41,37,c47c8d6391d2,29.2,6965,16,685
2018,4,1,14,51,37,c47c8d6391d2,29.3,5577,16,672
2018,4,1,15,1,38,c47c8d6391d2,29.2,4006,16,661
2018,4,1,15,11,37,c47c8d6391d2,29,4093,15,652
2018,4,1,15,21,37,c47c8d6391d2,28.6,3514,15,650
2018,4,1,15,31,40,c47c8d6391d2,28.4,2744,15,644
2018,4,1,15,41,38,c47c8d6391d2,28.2,2025,15,638
2018,4,1,15,51,37,c47c8d6391d2,28,2207,15,630
2018,4,1,16,1,39,c47c8d6391d2,27.9,2599,15,622
2018,4,1,16,11,38,c47c8d6391d2,27.6,2055,15,618
2018,4,1,16,21,38,c47c8d6391d2,27.4,1928,15,608
2018,4,1,16,31,37,c47c8d6391d2,27.2,1393,14,603
2018,4,1,16,41,37,c47c8d6391d2,27.1,1181,14,595
2018,4,1,16,51,38,c47c8d6391d2,26.7,964,14,596
2018,4,1,17,1,37,c47c8d6391d2,26.5,902,14,590
2018,4,1,17,11,38,c47c8d6391d2,26.2,808,14,585
2018,4,1,17,21,39,c47c8d6391d2,26,701,14,579
2018,4,1,17,31,38,c47c8d6391d2,25.7,547,14,574
2018,4,1,17,41,38,c47c8d6391d2,25.5,405,14,571
2018,4,1,17,51,37,c47c8d6391d2,25.1,291,14,570
2018,4,1,18,1,38,c47c8d6391d2,24.9,167,14,567
2018,4,1,18,11,36,c47c8d6391d2,24.4,82,14,567
2018,4,1,18,21,38,c47c8d6391d2,24.3,63,14,561
2018,4,1,18,31,37,c47c8d6391d2,23.9,43,14,563
2018,4,1,18,41,37,c47c8d6391d2,23.5,42,14,565
2018,4,1,18,51,38,c47c8d6391d2,23.4,61,14,557
2018,4,1,19,1,37,c47c8d6391d2,23.3,61,14,556
2018,4,1,19,11,36,c47c8d6391d2,23.1,45,14,548
2018,4,1,19,21,36,c47c8d6391d2,23,42,14,543
2018,4,1,19,31,36,c47c8d6391d2,22.9,43,14,544
2018,4,1,19,41,36,c47c8d6391d2,22.6,43,14,545
2018,4,1,19,51,39,c47c8d6391d2,22.6,43,14,537
2018,4,1,20,1,38,c47c8d6391d2,22.5,43,13,533
2018,4,1,20,11,38,c47c8d6391d2,22.4,43,14,531
2018,4,1,20,21,38,c47c8d6391d2,22.4,43,14,528
2018,4,1,20,31,38,c47c8d6391d2,22.3,47,13,524
2018,4,1,20,41,37,c47c8d6391d2,22.2,47,13,523
2018,4,1,20,51,39,c47c8d6391d2,22.1,47,13,519
2018,4,1,21,1,38,c47c8d6391d2,22.1,47,13,516
2018,4,1,21,11,37,c47c8d6391d2,22.1,47,13,510
2018,4,1,21,21,38,c47c8d6391d2,22.1,29,13,508
2018,4,1,21,31,38,c47c8d6391d2,22,47,13,506
2018,4,1,21,41,37,c47c8d6391d2,22,66,13,504
2018,4,1,21,51,38,c47c8d6391d2,22,47,13,501
2018,4,1,22,1,37,c47c8d6391d2,21.9,45,13,502
2018,4,1,22,11,38,c47c8d6391d2,21.9,45,13,500
2018,4,1,22,21,38,c47c8d6391d2,21.9,45,13,497
2018,4,1,22,31,38,c47c8d6391d2,21.9,45,13,493
2018,4,1,22,41,38,c47c8d6391d2,21.9,45,14,493
2018,4,1,22,51,39,c47c8d6391d2,21.9,45,14,488
2018,4,1,23,1,37,c47c8d6391d2,21.8,48,14,487
2018,4,1,23,11,37,c47c8d6391d2,21.8,45,14,482
2018,4,1,23,21,38,c47c8d6391d2,21.7,48,14,485
2018,4,1,23,31,36,c47c8d6391d2,21.7,48,14,483
2018,4,1,23,41,37,c47c8d6391d2,21.5,47,14,484
2018,4,1,23,51,38,c47c8d6391d2,21.7,47,12,480
2018,4,2,0,1,37,c47c8d6391d2,21.6,48,14,478
2018,4,2,0,11,37,c47c8d6391d2,21.4,47,12,480
2018,4,2,0,21,38,c47c8d6391d2,21.3,47,14,478
2018,4,2,0,31,38,c47c8d6391d2,21.2,47,13,478
2018,4,2,0,41,37,c47c8d6391d2,21.2,47,13,476
2018,4,2,0,51,38,c47c8d6391d2,21,30,13,473
2018,4,2,1,1,39,c47c8d6391d2,20.9,50,13,474
2018,4,2,1,11,38,c47c8d6391d2,20.8,47,13,474
2018,4,2,1,21,37,c47c8d6391d2,20.8,50,13,469
2018,4,2,1,31,39,c47c8d6391d2,20.8,30,13,469
2018,4,2,1,41,38,c47c8d6391d2,20.7,50,13,467
2018,4,2,1,51,38,c47c8d6391d2,20.6,50,13,467
2018,4,2,2,1,38,c47c8d6391d2,20.5,48,13,463
2018,4,2,2,11,38,c47c8d6391d2,20.6,48,13,462
2018,4,2,2,21,38,c47c8d6391d2,20.5,48,13,461
2018,4,2,2,31,38,c47c8d6391d2,20.5,48,12,458
2018,4,2,2,41,39,c47c8d6391d2,20.6,29,12,457
2018,4,2,2,51,38,c47c8d6391d2,20.4,29,12,458
2018,4,2,3,1,38,c47c8d6391d2,20.5,48,12,452
2018,4,2,3,11,38,c47c8d6391d2,20.3,52,12,457
2018,4,2,3,21,37,c47c8d6391d2,20.4,48,12,448
2018,4,2,3,31,38,c47c8d6391d2,20.4,48,12,451
2018,4,2,3,41,39,c47c8d6391d2,20.3,52,12,452
2018,4,2,3,51,37,c47c8d6391d2,20.3,48,12,449
2018,4,2,4,1,37,c47c8d6391d2,20.2,52,12,449
2018,4,2,4,11,37,c47c8d6391d2,20.1,52,12,450
2018,4,2,4,21,37,c47c8d6391d2,20,52,12,451
2018,4,2,4,31,38,c47c8d6391d2,20,52,12,448
2018,4,2,4,41,37,c47c8d6391d2,19.9,52,12,446
2018,4,2,4,51,38,c47c8d6391d2,19.8,48,12,444
2018,4,2,5,1,38,c47c8d6391d2,19.6,48,12,443
2018,4,2,5,11,39,c47c8d6391d2,19.8,48,12,442
2018,4,2,5,21,37,c47c8d6391d2,19.5,48,12,444
2018,4,2,5,31,38,c47c8d6391d2,19.4,34,12,441
2018,4,2,5,41,37,c47c8d6391d2,19.5,68,12,438
2018,4,2,5,51,38,c47c8d6391d2,19.6,172,12,434
2018,4,2,6,1,39,c47c8d6391d2,19.5,301,12,435
2018,4,2,6,11,37,c47c8d6391d2,19.5,500,12,435
2018,4,2,6,21,38,c47c8d6391d2,19.7,783,12,434
2018,4,2,6,31,42,c47c8d6391d2,20,1081,12,429
2018,4,2,6,41,38,c47c8d6391d2,20.3,1363,12,424
2018,4,2,6,51,38,c47c8d6391d2,20.6,1653,12,425
2018,4,2,7,1,37,c47c8d6391d2,20.7,2018,12,424
2018,4,2,7,11,38,c47c8d6391d2,21,2203,12,422
2018,4,2,7,21,39,c47c8d6391d2,21.4,2825,12,421
2018,4,2,7,31,40,c47c8d6391d2,21.6,3190,12,418
2018,4,2,7,41,39,c47c8d6391d2,22,3308,12,417
2018,4,2,7,51,38,c47c8d6391d2,22.5,3798,12,1374
2018,4,2,8,1,38,c47c8d6391d2,22.8,4257,29,1066
2018,4,2,8,31,38,c47c8d6391d2,24,5199,22,915
2018,4,2,8,41,37,c47c8d6391d2,24.6,5402,28,884
2018,4,2,8,51,37,c47c8d6391d2,24.9,5653,28,861
2018,4,2,9,21,37,c47c8d6391d2,26.4,6671,28,809
2018,4,2,9,31,38,c47c8d6391d2,26.8,6915,28,803
2018,4,2,9,41,38,c47c8d6391d2,27.1,7705,28,791
2018,4,2,9,51,38,c47c8d6391d2,27.3,8463,28,779
2018,4,2,10,1,39,c47c8d6391d2,27.9,9438,28,770
2018,4,2,10,11,37,c47c8d6391d2,28.5,9718,28,753
2018,4,2,10,21,37,c47c8d6391d2,29.3,14615,28,741
2018,4,2,10,31,38,c47c8d6391d2,30.3,28550,28,723
2018,4,2,10,41,40,c47c8d6391d2,31.3,28550,28,716
2018,4,2,10,51,38,c47c8d6391d2,31.9,33052,28,707
2018,4,2,11,1,38,c47c8d6391d2,32.7,40545,29,699
2018,4,2,11,11,38,c47c8d6391d2,33.4,47334,29,696
2018,4,2,11,21,38,c47c8d6391d2,34,47548,29,687
2018,4,2,11,31,37,c47c8d6391d2,34.4,45086,28,684
2018,4,2,11,41,37,c47c8d6391d2,34.5,45290,30,686
2018,4,2,11,51,38,c47c8d6391d2,34.6,38806,30,688
2018,4,2,12,1,39,c47c8d6391d2,34.7,35112,30,690
2018,4,2,12,11,38,c47c8d6391d2,34,31815,30,704
2018,4,2,12,21,39,c47c8d6391d2,34.2,31815,29,698
2018,4,2,12,31,38,c47c8d6391d2,34.5,31949,29,693
2018,4,2,12,41,39,c47c8d6391d2,34.8,27636,28,685
2018,4,2,12,51,38,c47c8d6391d2,34.1,13731,28,699
2018,4,2,13,1,38,c47c8d6391d2,33.5,12729,28,705
2018,4,2,13,11,38,c47c8d6391d2,33.3,20510,28,701
2018,4,2,13,21,37,c47c8d6391d2,31.8,8110,28,727
2018,4,2,13,31,38,c47c8d6391d2,31,5532,28,728
2018,4,2,13,41,38,c47c8d6391d2,30.1,7040,27,741
2018,4,2,13,51,38,c47c8d6391d2,29.5,4225,26,743
2018,4,2,14,1,36,c47c8d6391d2,29,4109,26,742
2018,4,2,14,11,38,c47c8d6391d2,28.4,2056,26,744
2018,4,2,14,21,37,c47c8d6391d2,27.9,1514,26,739
2018,4,2,14,51,37,c47c8d6391d2,27.4,1709,25,713
2018,4,2,15,1,38,c47c8d6391d2,27.4,2532,25,705
2018,4,2,15,11,38,c47c8d6391d2,27.3,3163,25,695
2018,4,2,15,21,38,c47c8d6391d2,27.5,2635,25,687
2018,4,2,15,51,38,c47c8d6391d2,26.7,3032,24,669
2018,4,2,16,4,51,c47c8d6391d2,26.7,2277,24,657
2018,4,2,16,14,52,c47c8d6391d2,26.6,1803,24,651
2018,4,2,16,24,51,c47c8d6391d2,26.4,1684,23,644
2018,4,2,16,34,52,c47c8d6391d2,26.3,1518,23,642
2018,4,2,16,39,7,c47c8d6391d2,26.2,1052,23,630
2018,4,2,16,49,8,c47c8d6391d2,26.1,1177,23,628
2018,4,2,16,59,8,c47c8d6391d2,26.1,1207,23,628
2018,4,2,17,9,8,c47c8d6391d2,25.9,941,23,625
2018,4,2,17,19,9,c47c8d6391d2,25.7,506,22,620
2018,4,2,17,29,8,c47c8d6391d2,25.7,342,22,611
2018,4,2,17,39,8,c47c8d6391d2,25.6,246,23,608
2018,4,2,17,49,7,c47c8d6391d2,25.4,232,23,602
2018,4,2,17,59,9,c47c8d6391d2,25.2,120,21,600
2018,4,2,18,9,10,c47c8d6391d2,25.1,68,21,593
2018,4,2,18,19,12,c47c8d6391d2,25,48,21,594
2018,4,2,18,29,9,c47c8d6391d2,24.9,68,21,587
2018,4,2,18,39,9,c47c8d6391d2,24.6,68,21,590
2018,4,2,18,49,9,c47c8d6391d2,24.4,68,21,585
2018,4,2,18,59,8,c47c8d6391d2,24.4,68,21,580
2018,4,2,19,9,9,c47c8d6391d2,24.1,27,21,580
2018,4,2,19,19,9,c47c8d6391d2,24,47,22,580
2018,4,2,19,29,8,c47c8d6391d2,24,47,21,575
2018,4,2,19,39,9,c47c8d6391d2,24,47,21,572
2018,4,2,19,49,7,c47c8d6391d2,23.8,47,21,572
2018,4,2,19,59,8,c47c8d6391d2,23.8,50,21,572
2018,4,2,20,9,9,c47c8d6391d2,23.5,30,21,572
2018,4,2,20,19,8,c47c8d6391d2,23.3,50,21,572
2018,4,2,20,29,9,c47c8d6391d2,23.3,50,21,569
2018,4,2,20,39,8,c47c8d6391d2,23.3,50,21,564
2018,4,2,20,49,7,c47c8d6391d2,23.3,50,20,561
2018,4,2,20,59,8,c47c8d6391d2,23.3,50,20,558
2018,4,2,21,9,8,c47c8d6391d2,23,48,21,559
2018,4,2,21,19,8,c47c8d6391d2,22.8,50,21,558
2018,4,2,21,29,9,c47c8d6391d2,22.8,48,20,556
2018,4,2,21,39,7,c47c8d6391d2,22.6,48,21,550
2018,4,2,21,49,8,c47c8d6391d2,22.5,48,21,554
2018,4,2,21,59,8,c47c8d6391d2,22.4,29,21,555
2018,4,2,22,9,7,c47c8d6391d2,22.3,48,21,548
2018,4,2,22,19,7,c47c8d6391d2,22.2,52,19,540
2018,4,2,22,29,10,c47c8d6391d2,22.3,48,20,543
2018,4,2,22,39,9,c47c8d6391d2,22.1,52,19,545
2018,4,2,22,49,9,c47c8d6391d2,22.1,52,19,541
2018,4,2,22,59,10,c47c8d6391d2,22,52,19,540
2018,4,2,23,9,9,c47c8d6391d2,21.9,30,20,541
2018,4,2,23,19,10,c47c8d6391d2,22,32,19,537
2018,4,2,23,29,9,c47c8d6391d2,21.9,52,19,536
2018,4,2,23,39,8,c47c8d6391d2,21.8,30,19,534
2018,4,2,23,49,9,c47c8d6391d2,21.8,48,19,532
2018,4,2,23,59,13,c47c8d6391d2,21.8,48,19,529
2018,4,3,0,9,8,c47c8d6391d2,21.8,48,19,529
2018,4,3,0,19,9,c47c8d6391d2,21.6,48,19,528
2018,4,3,0,29,9,c47c8d6391d2,21.8,48,19,523
2018,4,3,0,39,7,c47c8d6391d2,21.8,48,19,521
2018,4,3,0,49,8,c47c8d6391d2,21.8,48,19,521
2018,4,3,0,59,9,c47c8d6391d2,21.8,48,19,516
2018,4,3,1,9,8,c47c8d6391d2,21.5,30,19,521
2018,4,3,1,19,8,c47c8d6391d2,21.5,34,19,516
2018,4,3,1,29,8,c47c8d6391d2,21.5,34,19,516
2018,4,3,1,39,11,c47c8d6391d2,21.5,34,19,511
2018,4,3,1,49,8,c47c8d6391d2,21.4,52,19,515
2018,4,3,1,59,8,c47c8d6391d2,21.4,52,19,515
2018,4,3,2,9,7,c47c8d6391d2,21.1,52,19,514
2018,4,3,2,19,9,c47c8d6391d2,21.1,52,19,509
2018,4,3,2,29,9,c47c8d6391d2,21.1,52,19,507
2018,4,3,2,39,7,c47c8d6391d2,21.1,52,19,507
2018,4,3,2,49,11,c47c8d6391d2,21.1,52,19,507
2018,4,3,2,59,9,c47c8d6391d2,21.1,52,19,504
2018,4,3,3,9,9,c47c8d6391d2,21.1,52,19,500
2018,4,3,3,19,9,c47c8d6391d2,21.1,52,19,500
2018,4,3,3,29,9,c47c8d6391d2,21.1,52,19,500
2018,4,3,3,39,8,c47c8d6391d2,21,71,19,499
2018,4,3,3,49,9,c47c8d6391d2,20.9,71,19,500
2018,4,3,3,59,8,c47c8d6391d2,21,52,19,499
2018,4,3,4,9,9,c47c8d6391d2,20.8,50,19,498
2018,4,3,4,19,9,c47c8d6391d2,20.7,32,19,502
2018,4,3,4,29,9,c47c8d6391d2,20.7,50,19,496
2018,4,3,4,39,8,c47c8d6391d2,20.8,50,19,496
2018,4,3,4,49,8,c47c8d6391d2,20.8,50,19,492
2018,4,3,4,59,9,c47c8d6391d2,20.7,50,19,493
2018,4,3,5,9,9,c47c8d6391d2,20.7,50,19,491
2018,4,3,5,19,7,c47c8d6391d2,20.6,50,19,492
2018,4,3,5,29,8,c47c8d6391d2,20.7,69,19,493
2018,4,3,5,39,7,c47c8d6391d2,20.5,73,19,490
2018,4,3,5,49,8,c47c8d6391d2,20.5,146,19,484
2018,4,3,5,59,7,c47c8d6391d2,20.5,287,19,484
2018,4,3,6,9,7,c47c8d6391d2,20.5,485,19,487
2018,4,3,6,19,8,c47c8d6391d2,20.6,706,19,487
2018,4,3,6,29,9,c47c8d6391d2,20.5,1006,19,484
2018,4,3,6,39,9,c47c8d6391d2,20.6,1273,17,483
2018,4,3,6,49,8,c47c8d6391d2,21.1,1662,19,479
2018,4,3,6,59,8,c47c8d6391d2,21.3,1955,19,478
